trade_id,direction,is_trend,entry_time,exit_time,entry_price,exit_price,size_btc,lots,gross_pnl,net_pnl,points_captured,exit_reason,trail_stage_at_exit,bars_held,entry_fee,entry_gst,exit_fee,exit_gst,funding_paid
915,SHORT,True,2026-01-29 14:30:00+00:00,2026-01-29 15:30:00+00:00,87818.437278,85455.12,0.1,100,236.33172780000024,229.13369916859824,2363.3172780000023,Trail_SL_Stage5,5,0,4.3909218639,0.790365935502,1.7091024000000001,0.307638432,0.0
916,SHORT,True,2026-01-31 12:30:00+00:00,2026-01-31 13:21:00+00:00,82985.450625,82919.54,0.1,100,6.591062500000408,-0.26198023087459177,65.91062500000407,Trail_SL_Stage1,1,0,4.149272531249999,0.7468690556249998,1.6583908,0.298510344,0.0
917,SHORT,True,2026-01-31 14:00:00+00:00,2026-01-31 15:00:00+00:00,82759.473225,81480.25,0.1,100,127.92232249999944,121.11657967972444,1279.2232249999943,Trail_SL_Stage4,4,0,4.13797366125,0.744835259025,1.6296050000000002,0.2933289,0.0
918,SHORT,True,2026-01-31 16:00:00+00:00,2026-01-31 17:07:30+00:00,81293.779809,80489.69289919447,0.1,100,80.40869098055265,73.71280121940066,804.0869098055264,Trail_SL_Stage2,2,0,4.0646889904500005,0.7316440182810001,1.6097938579838897,0.2897628944371001,0.0
919,SHORT,True,2026-02-01 07:00:00+00:00,2026-02-01 07:54:00+00:00,78291.930024,78584.52024624233,0.1,100,-29.259022224233195,-35.73284077346052,-292.59022224233195,SL,0,0,3.9145965012,0.704627370216,1.5716904049248468,0.2829042728864724,0.0
920,SHORT,True,2026-02-01 10:30:00+00:00,2026-02-01 11:19:30+00:00,79012.117998,78514.9,0.1,100,49.72179980000074,43.20713319811874,497.21799800000736,Trail_SL_Stage2,2,0,3.9506058999,0.711109061982,1.570298,0.28265364,0.0
921,SHORT,True,2026-02-01 14:00:00+00:00,2026-02-01 14:49:30+00:00,78309.42827399999,78520.25,0.1,100,-21.082172600000924,-27.55550676816692,-210.82172600000922,Trail_SL_Stage2,2,0,3.9154714136999997,0.7047848544659999,1.5704050000000003,0.28267290000000006,0.0
922,SHORT,True,2026-02-01 15:00:00+00:00,2026-02-01 15:49:30+00:00,78203.04891299999,77859.84,0.1,100,34.320891299999495,27.869419190132497,343.20891299999494,Trail_SL_Stage2,2,0,3.9101524456499996,0.7038274402169999,1.5571968,0.280295424,0.0
923,SHORT,True,2026-02-01 20:00:00+00:00,2026-02-01 20:49:30+00:00,77166.802548,77741.16,0.1,100,-57.43574519999966,-63.823277926331656,-574.3574519999966,SL,0,0,3.858340127400001,0.6945012229320001,1.5548232000000002,0.279868176,0.0
924,SHORT,True,2026-02-01 23:00:00+00:00,2026-02-01 23:52:30+00:00,77241.335094,77459.94902319161,0.1,100,-21.861392919161883,-28.246686486655207,-218.6139291916188,SL,0,0,3.8620667547,0.695172015846,1.5491989804638324,0.27885581648348984,0.0
925,SHORT,True,2026-02-02 02:30:00+00:00,2026-02-02 03:48:00+00:00,77116.417587,76196.2546333374,0.1,100,92.01629536625988,85.66819511928011,920.1629536625987,Trail_SL_Stage3,3,0,3.8558208793500004,0.694047758283,1.5239250926667482,0.27430651668001466,0.0
926,SHORT,True,2026-02-03 16:00:00+00:00,2026-02-03 16:40:30+00:00,78124.276791,76905.0,0.1,100,121.92767909999966,115.50338876933067,1219.2767909999966,Trail_SL_Stage2,2,0,3.9062138395500003,0.703118491119,1.5381,0.276858,0.0
927,SHORT,True,2026-02-03 17:00:00+00:00,2026-02-03 19:19:30+00:00,76480.181217,75291.35,0.1,100,118.8831216999999,112.5939151481969,1188.831216999999,Trail_SL_Stage4,4,0,3.8240090608500004,0.688321630953,1.5058270000000002,0.27104886000000006,0.0
928,SHORT,True,2026-02-04 17:00:00+00:00,2026-02-04 17:51:00+00:00,73628.016462,72952.34,0.1,100,67.56764620000031,61.50191800474231,675.6764620000031,Trail_SL_Stage2,2,0,3.6814008231,0.662652148158,1.4590468,0.262628424,0.0
929,SHORT,True,2026-02-05 02:30:00+00:00,2026-02-05 03:22:30+00:00,72318.66741,71811.21051576514,0.1,100,50.7456894234856,44.78414347812354,507.456894234856,Trail_SL_Stage1,1,0,3.6159333705,0.65086800669,1.436224210315303,0.25852035785675453,0.0
930,SHORT,True,2026-02-05 03:30:00+00:00,2026-02-05 04:31:30+00:00,71508.19846500001,71094.80428779764,0.1,100,41.33941772023682,35.442596629609795,413.39417720236816,Trail_SL_Stage1,1,0,3.575409923250001,0.6435737861850002,1.4218960857559528,0.2559412954360715,0.0
931,SHORT,True,2026-02-05 05:00:00+00:00,2026-02-05 05:51:00+00:00,70880.751216,71150.41,0.1,100,-26.96587839999993,-32.82699239774393,-269.6587839999993,SL,0,0,3.5440375608000005,0.637926760944,1.4230082000000004,0.25614147600000003,0.0
932,SHORT,True,2026-02-05 11:00:00+00:00,2026-02-05 11:51:00+00:00,70850.79421200001,70729.13,0.1,100,12.166421200000332,6.3170168734923315,121.66421200000332,Trail_SL_Stage1,1,0,3.5425397106000007,0.6376571479080001,1.4145826000000001,0.254624868,0.0
933,SHORT,True,2026-02-05 12:00:00+00:00,2026-02-05 14:21:00+00:00,70311.06819,70312.87,0.1,100,-0.18018099999899279,-5.9879177552089935,-1.8018099999899277,Trail_SL_Stage1,1,0,3.5155534095000003,0.63279961371,1.4062574,0.253126332,0.0
934,SHORT,True,2026-02-05 14:30:00+00:00,2026-02-05 15:51:00+00:00,70122.02709599999,68273.4,0.1,100,184.86270959999968,179.11425776133567,1848.6270959999965,Trail_SL_Stage3,3,0,3.5061013547999997,0.6310982438639999,1.3654680000000001,0.24578424000000001,0.0
