timestamp,capital,realized_capital
2026-05-03 15:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 16:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 16:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 17:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 17:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 18:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 18:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 19:00:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 19:30:00+00:00,64182.03110360331,64182.03110360331
2026-05-03 20:00:00+00:00,64177.383765285944,64177.383765285944
2026-05-03 20:30:00+00:00,64184.57106077659,64184.57106077659
2026-05-03 21:00:00+00:00,64184.57106077659,64184.57106077659
2026-05-03 21:30:00+00:00,64184.57106077659,64184.57106077659
2026-05-03 22:00:00+00:00,64179.91951651867,64179.91951651867
2026-05-03 22:30:00+00:00,64213.67519801867,64179.91951651867
2026-05-03 23:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-03 23:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 00:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 00:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 01:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 01:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 02:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 02:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 03:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 03:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 04:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 04:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 05:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 05:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 06:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 06:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 07:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 07:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 08:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 08:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 09:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 09:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 10:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 10:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 11:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 11:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 12:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 12:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 13:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 13:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 14:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 14:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 15:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 15:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 16:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 16:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 17:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 17:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 18:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 18:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 19:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 19:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 20:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 20:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 21:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 21:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 22:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 22:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 23:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-04 23:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 00:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 00:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 01:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 01:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 02:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 02:30:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 03:00:00+00:00,64151.714156860755,64151.714156860755
2026-05-05 03:30:00+00:00,64146.946688431584,64146.946688431584
2026-05-05 04:00:00+00:00,64145.86072373158,64146.946688431584
2026-05-05 04:30:00+00:00,64156.73572373158,64146.946688431584
2026-05-05 05:00:00+00:00,64172.64472373158,64146.946688431584
2026-05-05 05:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 06:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 06:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 07:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 07:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 08:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 08:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 09:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 09:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 10:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 10:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 11:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 11:30:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 12:00:00+00:00,64157.73635403175,64157.73635403175
2026-05-05 12:30:00+00:00,64152.94370837511,64152.94370837511
2026-05-05 13:00:00+00:00,64175.84247677511,64152.94370837511
2026-05-05 13:30:00+00:00,64169.103374410464,64169.103374410464
2026-05-05 14:00:00+00:00,64169.103374410464,64169.103374410464
2026-05-05 14:30:00+00:00,64169.103374410464,64169.103374410464
2026-05-05 15:00:00+00:00,64164.30402096311,64164.30402096311
2026-05-05 15:30:00+00:00,64175.14655731103,64175.14655731103
